idSchool,SchoolName,Grade,Program Code,Program Name,Total Requests,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice,9th Choice,10th+
708,Marina MS,6,MM,MM: SDC - Mild to Moderate,8,1,1,4,0,1,1,0,0,0,0
708,Marina MS,7,MM,MM: SDC - Mild to Moderate,1,0,0,0,0,0,0,0,1,0,0
708,Marina MS,8,MM,MM: SDC - Mild to Moderate,2,0,0,1,1,0,0,0,0,0,0
708,Marina MS,6,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
708,Marina MS,7,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
708,Marina MS,8,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
708,Marina MS,6,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
708,Marina MS,7,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
708,Marina MS,8,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,13,CA,SDC Transition Program (CAT),5,0,2,1,2,0,0,0,0,0,0
853,Marshall (Thurgood) HS,9,ED,ED: SDC - SOAR,2,0,1,0,0,1,0,0,0,0,0
853,Marshall (Thurgood) HS,10,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,11,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,12,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,9,GE,GE: General Education,199,26,39,41,38,23,9,4,5,4,10
853,Marshall (Thurgood) HS,10,GE,GE: General Education,3,0,1,0,0,1,0,0,1,0,0
853,Marshall (Thurgood) HS,11,GE,GE: General Education,1,0,0,0,0,1,0,0,0,0,0
853,Marshall (Thurgood) HS,12,GE,GE: General Education,1,0,1,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,9,MM,MM: SDC - Mild to Moderate,4,0,2,0,0,1,0,0,0,1,0
853,Marshall (Thurgood) HS,10,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,11,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,12,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,8,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,9,NX,NX: Newcomer Program,34,15,9,6,1,1,2,0,0,0,0
853,Marshall (Thurgood) HS,10,NX,NX: Newcomer Program,1,1,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,11,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
853,Marshall (Thurgood) HS,12,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
714,Marshall ES,K,SE,SE: Spanish Immersion (Non-Native),76,10,9,9,8,11,8,6,3,1,11
714,Marshall ES,1,SE,SE: Spanish Immersion (Non-Native),2,1,1,0,0,0,0,0,0,0,0
714,Marshall ES,K,SN,SN: Spanish Immersion (Spanish Speakers),57,16,7,10,9,5,3,2,1,1,3
714,Marshall ES,1,SN,SN: Spanish Immersion (Spanish Speakers),4,2,0,0,0,0,2,0,0,0,0
714,Marshall ES,2,SN,SN: Spanish Immersion (Spanish Speakers),3,0,1,1,1,0,0,0,0,0,0
714,Marshall ES,3,SN,SN: Spanish Immersion (Spanish Speakers),5,2,0,1,2,0,0,0,0,0,0
714,Marshall ES,4,SN,SN: Spanish Immersion (Spanish Speakers),1,0,0,1,0,0,0,0,0,0,0
714,Marshall ES,5,SN,SN: Spanish Immersion (Spanish Speakers),1,0,0,1,0,0,0,0,0,0,0
549,McCoppin (Frank) ES,TK,GE,GE: General Education,179,24,26,41,19,24,14,11,4,2,14
549,McCoppin (Frank) ES,K,GE,GE: General Education,421,47,45,52,50,52,34,20,14,18,89
549,McCoppin (Frank) ES,1,GE,GE: General Education,14,1,1,2,3,3,2,0,1,0,1
549,McCoppin (Frank) ES,2,GE,GE: General Education,8,2,0,1,2,1,2,0,0,0,0
549,McCoppin (Frank) ES,3,GE,GE: General Education,12,0,3,2,0,1,2,1,0,0,3
549,McCoppin (Frank) ES,4,GE,GE: General Education,8,1,0,0,1,2,2,0,0,0,2
549,McCoppin (Frank) ES,5,GE,GE: General Education,5,1,0,3,0,1,0,0,0,0,0
718,McKinley ES,K,AF,AF: SDC - Mild/Mod Autism Focus,16,5,2,3,0,2,2,1,1,0,0
718,McKinley ES,1,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
718,McKinley ES,2,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
718,McKinley ES,3,AF,AF: SDC - Mild/Mod Autism Focus,1,0,1,0,0,0,0,0,0,0,0
718,McKinley ES,4,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
718,McKinley ES,5,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
718,McKinley ES,TK,GE,GE: General Education,182,38,33,25,33,15,9,8,4,4,13
718,McKinley ES,K,GE,GE: General Education,356,38,39,46,32,47,35,15,21,14,69
718,McKinley ES,1,GE,GE: General Education,13,4,1,2,3,0,0,1,1,0,1
718,McKinley ES,2,GE,GE: General Education,16,1,3,2,3,0,3,3,0,0,1
718,McKinley ES,3,GE,GE: General Education,10,0,0,3,1,2,0,1,1,0,2
718,McKinley ES,4,GE,GE: General Education,8,1,1,0,2,0,0,0,0,1,3
718,McKinley ES,5,GE,GE: General Education,4,0,1,1,0,0,0,2,0,0,0
950,McLaren (John) EES,TK,GE,GE: General Education,30,8,2,6,3,4,2,1,0,1,3
950,McLaren (John) EES,TK,MM,MM: SDC - Mild to Moderate,11,3,3,2,3,0,0,0,0,0,0
505,Milk (Harvey) Civil Right ES,K,GE,GE: General Education,261,31,27,34,17,25,26,20,11,7,63
505,Milk (Harvey) Civil Right ES,1,GE,GE: General Education,7,2,0,1,0,2,2,0,0,0,0
505,Milk (Harvey) Civil Right ES,2,GE,GE: General Education,10,1,1,2,1,1,1,0,0,0,3
505,Milk (Harvey) Civil Right ES,3,GE,GE: General Education,3,1,0,0,1,0,0,0,0,0,1
505,Milk (Harvey) Civil Right ES,4,GE,GE: General Education,2,0,0,0,1,0,0,0,0,0,1
505,Milk (Harvey) Civil Right ES,5,GE,GE: General Education,3,0,0,1,0,0,1,0,0,0,1
722,Miraloma ES,K,AF,AF: SDC - Mild/Mod Autism Focus,8,0,1,2,2,2,1,0,0,0,0
722,Miraloma ES,1,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
722,Miraloma ES,2,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
722,Miraloma ES,3,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
722,Miraloma ES,4,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
722,Miraloma ES,5,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
722,Miraloma ES,TK,GE,GE: General Education,19,1,2,5,1,0,2,3,0,0,5
722,Miraloma ES,K,GE,GE: General Education,412,61,25,50,48,53,28,21,22,16,88
722,Miraloma ES,1,GE,GE: General Education,10,0,2,2,0,1,4,0,0,0,1
722,Miraloma ES,2,GE,GE: General Education,16,0,4,0,1,3,3,1,1,1,2
722,Miraloma ES,3,GE,GE: General Education,10,2,0,3,1,2,1,0,0,0,1
722,Miraloma ES,4,GE,GE: General Education,6,1,0,1,0,1,0,2,0,0,1
722,Miraloma ES,5,GE,GE: General Education,3,0,0,1,0,0,0,0,0,1,1
724,Mission Education Center ES,TK,DS,Dual Language Spanish PK/TK,0,0,0,0,0,0,0,0,0,0,0
724,Mission Education Center ES,K,NS,NS: Spanish Newcomer,4,1,1,0,0,2,0,0,0,0,0
724,Mission Education Center ES,1,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
724,Mission Education Center ES,2,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
724,Mission Education Center ES,3,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
724,Mission Education Center ES,4,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
724,Mission Education Center ES,5,NS,NS: Spanish Newcomer,0,0,0,0,0,0,0,0,0,0,0
724,Mission Education Center ES,TK,SE,SE: Spanish Immersion (Non-Native),68,4,16,18,6,7,8,3,0,2,4
724,Mission Education Center ES,TK,SN,SN: Spanish Immersion (Spanish Speakers),16,3,4,5,0,2,0,1,0,0,1
725,Mission HS,13,CA,SDC Transition Program (CAT),14,2,4,2,2,3,1,0,0,0,0
725,Mission HS,9,ED,ED: SDC - SOAR,5,1,0,3,0,0,1,0,0,0,0
725,Mission HS,10,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,11,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,9,GE,GE: General Education,713,100,127,150,130,143,32,16,8,3,4
725,Mission HS,10,GE,GE: General Education,14,1,4,2,3,3,0,0,1,0,0
725,Mission HS,11,GE,GE: General Education,9,0,1,2,1,4,0,0,1,0,0
725,Mission HS,12,GE,GE: General Education,10,1,2,3,2,2,0,0,0,0,0
725,Mission HS,9,MM,MM: SDC - Mild to Moderate,12,1,3,2,3,1,0,1,1,0,0
725,Mission HS,10,MM,MM: SDC - Mild to Moderate,1,0,0,1,0,0,0,0,0,0,0
725,Mission HS,11,MM,MM: SDC - Mild to Moderate,1,1,0,0,0,0,0,0,0,0,0
725,Mission HS,12,MM,MM: SDC - Mild to Moderate,1,0,0,1,0,0,0,0,0,0,0
725,Mission HS,9,MS,MS: SDC - Extensive Services,1,0,1,0,0,0,0,0,0,0,0
725,Mission HS,10,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,11,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,9,NX,NX: Newcomer Program,41,7,10,13,7,3,1,0,0,0,0
725,Mission HS,10,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,11,NX,NX: Newcomer Program,1,1,0,0,0,0,0,0,0,0,0
725,Mission HS,12,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,9,SA,SA: SDC - Extensive Services Autism Focus,5,0,2,2,0,1,0,0,0,0,0
725,Mission HS,10,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,11,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
729,Monroe ES,K,CB,CB: Cantonese Biliteracy,54,19,6,8,2,4,1,3,5,0,6
729,Monroe ES,1,CB,CB: Cantonese Biliteracy,2,1,0,1,0,0,0,0,0,0,0
729,Monroe ES,2,CB,CB: Cantonese Biliteracy,2,1,1,0,0,0,0,0,0,0,0
729,Monroe ES,3,CB,CB: Cantonese Biliteracy,1,1,0,0,0,0,0,0,0,0,0
729,Monroe ES,4,CB,CB: Cantonese Biliteracy,2,2,0,0,0,0,0,0,0,0,0
729,Monroe ES,5,CB,CB: Cantonese Biliteracy,1,1,0,0,0,0,0,0,0,0,0
729,Monroe ES,K,GE,GE: General Education,163,15,40,12,30,12,11,4,6,2,31
729,Monroe ES,1,GE,GE: General Education,3,0,1,1,0,0,0,0,0,0,1
729,Monroe ES,2,GE,GE: General Education,7,3,3,0,0,0,0,0,0,0,1
729,Monroe ES,3,GE,GE: General Education,13,6,2,0,3,0,1,0,0,0,1
729,Monroe ES,4,GE,GE: General Education,5,3,2,0,0,0,0,0,0,0,0
729,Monroe ES,5,GE,GE: General Education,2,1,0,0,0,0,0,0,0,0,1
729,Monroe ES,K,SE,SE: Spanish Immersion (Non-Native),84,18,18,11,6,8,6,3,3,4,7
729,Monroe ES,1,SE,SE: Spanish Immersion (Non-Native),1,0,0,0,0,0,0,0,0,0,1
729,Monroe ES,K,SN,SN: Spanish Immersion (Spanish Speakers),84,31,14,9,14,5,3,5,2,0,1
729,Monroe ES,1,SN,SN: Spanish Immersion (Spanish Speakers),0,0,0,0,0,0,0,0,0,0,0
729,Monroe ES,2,SN,SN: Spanish Immersion (Spanish Speakers),2,1,1,0,0,0,0,0,0,0,0
729,Monroe ES,3,SN,SN: Spanish Immersion (Spanish Speakers),3,0,1,0,0,1,1,0,0,0,0
729,Monroe ES,4,SN,SN: Spanish Immersion (Spanish Speakers),1,0,0,1,0,0,0,0,0,0,0
729,Monroe ES,5,SN,SN: Spanish Immersion (Spanish Speakers),0,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,K,CB,CB: Cantonese Biliteracy,17,4,3,0,6,1,0,2,1,0,0
723,Moscone (George R) ES,1,CB,CB: Cantonese Biliteracy,1,1,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,2,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,3,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,4,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,5,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,K,GE,GE: General Education,90,14,14,10,10,7,7,3,2,5,18
723,Moscone (George R) ES,1,GE,GE: General Education,2,1,0,0,0,1,0,0,0,0,0
723,Moscone (George R) ES,2,GE,GE: General Education,2,0,1,0,1,0,0,0,0,0,0
723,Moscone (George R) ES,3,GE,GE: General Education,3,0,2,0,0,0,0,1,0,0,0
723,Moscone (George R) ES,4,GE,GE: General Education,1,0,0,1,0,0,0,0,0,0,0
723,Moscone (George R) ES,5,GE,GE: General Education,1,0,0,0,1,0,0,0,0,0,0
723,Moscone (George R) ES,K,SB,SB: Spanish Biliteracy,71,28,15,10,7,8,2,1,0,0,0
723,Moscone (George R) ES,1,SB,SB: Spanish Biliteracy,2,1,1,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,2,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,3,SB,SB: Spanish Biliteracy,1,1,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,4,SB,SB: Spanish Biliteracy,1,0,1,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,5,SB,SB: Spanish Biliteracy,3,1,2,0,0,0,0,0,0,0,0
650,Muir (John) ES,TK,GE,GE: General Education,74,6,11,8,9,17,6,3,5,6,3
650,Muir (John) ES,K,GE,GE: General Education,106,12,11,11,7,17,8,7,4,1,28
650,Muir (John) ES,1,GE,GE: General Education,4,1,2,0,0,0,0,0,0,0,1
650,Muir (John) ES,2,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,3,GE,GE: General Education,4,0,1,1,1,0,0,1,0,0,0
650,Muir (John) ES,4,GE,GE: General Education,1,0,0,0,0,0,0,0,0,0,1
650,Muir (John) ES,5,GE,GE: General Education,1,0,0,0,1,0,0,0,0,0,0
650,Muir (John) ES,K,SB,SB: Spanish Biliteracy,24,12,2,2,3,0,0,1,0,2,2
650,Muir (John) ES,1,SB,SB: Spanish Biliteracy,0,0,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,2,SB,SB: Spanish Biliteracy,1,0,0,1,0,0,0,0,0,0,0
650,Muir (John) ES,3,SB,SB: Spanish Biliteracy,1,1,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,4,SB,SB: Spanish Biliteracy,1,0,1,0,0,0,0,0,0,0,0
650,Muir (John) ES,5,SB,SB: Spanish Biliteracy,1,1,0,0,0,0,0,0,0,0,0
735,New Traditions ES,K,GE,GE: General Education,377,49,46,46,42,30,22,29,20,20,73
735,New Traditions ES,1,GE,GE: General Education,12,1,4,0,2,3,0,0,0,1,1
735,New Traditions ES,2,GE,GE: General Education,15,1,3,2,2,1,0,1,1,3,1
735,New Traditions ES,3,GE,GE: General Education,15,1,2,2,2,4,1,2,0,0,1
735,New Traditions ES,4,GE,GE: General Education,9,3,3,1,0,1,0,0,0,1,0
735,New Traditions ES,5,GE,GE: General Education,6,2,1,1,1,0,0,0,0,1,0
928,Noriega EES,TK,GE,GE: General Education,227,48,37,30,28,33,21,9,5,3,13
651,O'Connell (John) HS,13,CA,SDC Transition Program (CAT),10,5,2,1,1,1,0,0,0,0,0
651,O'Connell (John) HS,9,GE,GE: General Education,408,78,76,82,67,59,19,7,6,5,9
651,O'Connell (John) HS,10,GE,GE: General Education,7,6,0,0,1,0,0,0,0,0,0
651,O'Connell (John) HS,11,GE,GE: General Education,4,1,1,1,0,1,0,0,0,0,0
651,O'Connell (John) HS,12,GE,GE: General Education,4,0,1,0,2,1,0,0,0,0,0
651,O'Connell (John) HS,9,MM,MM: SDC - Mild to Moderate,12,5,1,2,2,1,0,1,0,0,0
651,O'Connell (John) HS,10,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
651,O'Connell (John) HS,11,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
651,O'Connell (John) HS,12,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
746,Ortega (Jose) ES,TK,GE,GE: General Education,179,42,35,28,21,15,7,7,8,1,15
746,Ortega (Jose) ES,K,GE,GE: General Education,238,29,38,23,29,28,11,11,6,7,56
746,Ortega (Jose) ES,1,GE,GE: General Education,8,2,1,3,0,1,0,0,0,0,1
746,Ortega (Jose) ES,2,GE,GE: General Education,7,1,2,0,1,0,1,0,0,0,2
746,Ortega (Jose) ES,3,GE,GE: General Education,8,1,3,1,1,0,1,0,0,0,1
746,Ortega (Jose) ES,4,GE,GE: General Education,8,1,3,2,1,0,0,0,0,0,1
746,Ortega (Jose) ES,5,GE,GE: General Education,4,1,0,2,0,0,0,0,0,0,1
746,Ortega (Jose) ES,K,ME,ME: Mandarin Immersion (Non-Native),175,33,18,19,18,16,15,10,3,9,34
746,Ortega (Jose) ES,1,ME,ME: Mandarin Immersion (Non-Native),11,5,2,1,2,0,0,0,0,1,0
746,Ortega (Jose) ES,K,MN,MN: Mandarin Immersion (Mandarin Speakers),107,48,29,8,7,6,2,2,0,0,5
746,Ortega (Jose) ES,1,MN,MN: Mandarin Immersion (Mandarin Speakers),3,3,0,0,0,0,0,0,0,0,0
746,Ortega (Jose) ES,2,MN,MN: Mandarin Immersion (Mandarin Speakers),4,3,0,0,0,1,0,0,0,0,0
746,Ortega (Jose) ES,3,MN,MN: Mandarin Immersion (Mandarin Speakers),3,2,1,0,0,0,0,0,0,0,0
746,Ortega (Jose) ES,4,MN,MN: Mandarin Immersion (Mandarin Speakers),3,2,1,0,0,0,0,0,0,0,0
746,Ortega (Jose) ES,5,MN,MN: Mandarin Immersion (Mandarin Speakers),0,0,0,0,0,0,0,0,0,0,0
638,Parker (Jean) ES,K,CB,CB: Cantonese Biliteracy,42,4,4,17,11,1,2,1,0,1,1
638,Parker (Jean) ES,1,CB,CB: Cantonese Biliteracy,1,0,0,1,0,0,0,0,0,0,0
638,Parker (Jean) ES,2,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
638,Parker (Jean) ES,3,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
638,Parker (Jean) ES,4,CB,CB: Cantonese Biliteracy,2,0,0,0,2,0,0,0,0,0,0
638,Parker (Jean) ES,5,CB,CB: Cantonese Biliteracy,4,0,0,1,3,0,0,0,0,0,0
638,Parker (Jean) ES,TK,GE,GE: General Education,52,6,5,17,8,4,3,0,1,1,7
638,Parker (Jean) ES,K,GE,GE: General Education,103,7,16,12,19,23,3,1,4,2,16
638,Parker (Jean) ES,1,GE,GE: General Education,6,0,0,1,2,2,1,0,0,0,0
638,Parker (Jean) ES,2,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
638,Parker (Jean) ES,3,GE,GE: General Education,3,0,0,1,0,1,0,0,0,0,1
638,Parker (Jean) ES,4,GE,GE: General Education,2,0,0,0,0,2,0,0,0,0,0
638,Parker (Jean) ES,5,GE,GE: General Education,5,0,0,1,1,3,0,0,0,0,0
786,Parks (Rosa) ES,TK,AF,AF: SDC - Mild/Mod Autism Focus,8,2,4,1,1,0,0,0,0,0,0
786,Parks (Rosa) ES,K,AF,AF: SDC - Mild/Mod Autism Focus,8,1,2,3,0,1,0,0,0,0,1
786,Parks (Rosa) ES,1,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,2,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,3,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,4,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,5,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,TK,GE,GE: General Education,66,16,7,7,6,13,3,2,4,1,7
786,Parks (Rosa) ES,K,GE,GE: General Education,99,27,7,9,14,7,3,1,2,7,22
786,Parks (Rosa) ES,1,GE,GE: General Education,3,1,1,0,0,0,0,0,0,0,1
786,Parks (Rosa) ES,2,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,3,GE,GE: General Education,2,0,0,2,0,0,0,0,0,0,0
786,Parks (Rosa) ES,4,GE,GE: General Education,3,0,1,0,0,0,0,0,0,0,2
786,Parks (Rosa) ES,5,GE,GE: General Education,1,0,0,0,0,1,0,0,0,0,0
786,Parks (Rosa) ES,1,JB,JB: Japanese Bilingual Bicultural Prgram,3,2,0,0,0,0,0,0,0,0,1
786,Parks (Rosa) ES,2,JB,JB: Japanese Bilingual Bicultural Prgram,1,0,1,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,3,JB,JB: Japanese Bilingual Bicultural Prgram,1,0,0,0,0,0,0,1,0,0,0
786,Parks (Rosa) ES,4,JB,JB: Japanese Bilingual Bicultural Prgram,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,5,JB,JB: Japanese Bilingual Bicultural Prgram,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,K,JE,JE: Japanese Bilingual Bicultural Program - English Cohort,69,14,10,7,5,4,3,4,2,6,14
786,Parks (Rosa) ES,K,JN,JN: Japanese Bilingual Bicultural Program - Japanese Cohort,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,4,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,5,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,K,GE,GE: General Education,613,113,109,87,77,53,33,21,21,10,89
569,Peabody (George) ES,1,GE,GE: General Education,22,5,6,3,1,1,2,2,0,0,2
569,Peabody (George) ES,2,GE,GE: General Education,22,9,6,5,1,1,0,0,0,0,0
569,Peabody (George) ES,3,GE,GE: General Education,21,7,3,4,0,2,3,1,0,1,0
569,Peabody (George) ES,4,GE,GE: General Education,14,2,4,3,1,0,1,1,0,0,2
569,Peabody (George) ES,5,GE,GE: General Education,8,3,3,0,0,2,0,0,0,0,0
569,Peabody (George) ES,K,MM,MM: SDC - Mild to Moderate,19,4,7,5,1,0,0,1,1,0,0
569,Peabody (George) ES,1,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,2,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,3,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,4,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,5,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
975,Presidio EES,TK,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,AF,AF: SDC - Mild/Mod Autism Focus,14,6,3,1,0,2,1,1,0,0,0
778,Presidio MS,7,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,AF,AF: SDC - Mild/Mod Autism Focus,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,AO,AO: SDC - Auditory/Oral,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,AO,AO: SDC - Auditory/Oral,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,AO,AO: SDC - Auditory/Oral,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,ED,ED: SDC - SOAR,1,0,0,1,0,0,0,0,0,0,0
778,Presidio MS,7,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,GE,GE: General Education,"1,157",299,300,209,167,113,28,26,6,5,4
778,Presidio MS,7,GE,GE: General Education,30,7,8,9,4,2,0,0,0,0,0
778,Presidio MS,8,GE,GE: General Education,24,4,6,4,3,4,2,1,0,0,0
778,Presidio MS,6,JB,JB: Japanese Bilingual Bicultural Prgram,54,31,11,7,3,1,1,0,0,0,0
778,Presidio MS,7,JB,JB: Japanese Bilingual Bicultural Prgram,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,JB,JB: Japanese Bilingual Bicultural Prgram,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,MM,MM: SDC - Mild to Moderate,15,5,6,3,0,1,0,0,0,0,0
778,Presidio MS,7,MM,MM: SDC - Mild to Moderate,1,0,0,0,0,0,0,0,0,1,0
778,Presidio MS,8,MM,MM: SDC - Mild to Moderate,1,0,1,0,0,0,0,0,0,0,0
778,Presidio MS,6,MS,MS: SDC - Extensive Services,5,1,2,1,1,0,0,0,0,0,0
778,Presidio MS,7,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,TC,TC: SDC - Total Communication,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,TC,TC: SDC - Total Communication,0,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,TC,TC: SDC - Total Communication,0,0,0,0,0,0,0,0,0,0,0
790,Redding ES,TK,GE,GE: General Education,43,8,7,9,4,3,5,0,2,0,5
790,Redding ES,K,GE,GE: General Education,68,13,11,10,8,7,3,2,1,1,12
790,Redding ES,1,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
790,Redding ES,2,GE,GE: General Education,2,0,1,1,0,0,0,0,0,0,0
